Ni,Ti,Si,Co,Pd,Mo,Fe,V,Cr,Al,Zr,Nb,Mn,Ta,Cu,Hf,Pt,B,HT-1K,HT-2K,T-min,As,Af,Ms,Mf,MsK,HT-1,HT-2,T,th
0,0,0,0,0,0,0,0,0,25,0,0,3,0,72,0,0,0,273,273,0,200,120,140,80,413,0,0,0,
0,0,0,0,0,0,0,0,0,24.9,0,0,5.4,0,69.7,0,0,0,1173,1173,30,162,144,139,118,412,900,900,0.5,
0,0,0,0,0,0,0,0,0,22.3,0,0,4,0,73.7,0,0,0,1123,273,0,198,158,164,98,437,850,0,0,
0,0,0,0,0,0,0,0,0,24,0,0,3,0,73,0,0,0,1123,1123,9.6,270,225,230,125,503,850,850,0.16,
0,0,0,0,0,0,0,0,0,24,0,0,2.5,0,73.5,0,0,0,1173,273,0,345,315,210,200,483,900,0,0,
16,0,0,34,0,0,0,0,0,0,50,0,0,0,0,0,0,0,273,273,0,386,625,154,-11,427,0,0,0,
16,0,0,34,0,0,0,0,0,0,50,0,0,0,0,0,0,0,273,273,0,281,536,174,61,447,0,0,0,
17.5,0,0,33.1,0,0,0,0,0,0,49.4,0,0,0,0,0,0,0,273,273,0,310,420,150,100,423,0,0,0,
13,0,0,37,0,0,0,0,0,0,50,0,0,0,0,0,0,0,273,273,0,401,755,298,149,571,0,0,0,
15.2,0,0,25.4,0,0,0,0,0,0,59.4,0,0,0,0,0,0,0,273,273,0,461,550,292,248,565,0,0,0,
20,0,0,30.2,0,0,0,0,0,0,49.8,0,0,0,0,0,0,0,273,273,0,490,570,365,245,638,0,0,0,
20,0,0,30.2,0,0,0,0,0,0,49.8,0,0,0,0,0,0,0,273,273,0,482,629,375,262,648,0,0,0,
20,0,0,30,0,0,0,0,0,0,50,0,0,0,0,0,0,0,273,273,0,619,883,440,353,713,0,0,0,
21.8,0,0,28.5,0,0,0,0,0,0,49.7,0,0,0,0,0,0,0,273,273,0,605,812,497,370,770,0,0,0,
25.7,0,0,24.4,0,0,0,0,0,0,49.9,0,0,0,0,0,0,0,273,273,0,700,950,615,480,888,0,0,0,
25,0,0,25,0,0,0,0,0,0,50,0,0,0,0,0,0,0,273,273,0,700,950,620,480,893,0,0,0,
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,146,170,147,123,420,0,0,0,
20,0,0,0,0,0,0,0,0,0,50,0,0,0,30,0,0,0,273,273,0,144,168,155,124,428,0,0,0,
15,0,0,0,0,0,0,0,0,0,50,0,0,0,35,0,0,0,273,273,0,140,167,156,125,429,0,0,0,
10,0,0,0,0,0,0,0,0,0,50,0,0,0,40,0,0,0,273,273,0,135,166,158,125,431,0,0,0,
5,0,0,0,0,0,0,0,0,0,50,0,0,0,45,0,0,0,273,273,0,132,165,160,128,433,0,0,0,
5,0,0,0,0,0,0,0,0,0,50,0,0,0,45,0,0,0,273,273,0,341,353,155,151,428,0,0,0,
10,0,0,0,0,0,0,0,0,0,50,0,0,0,40,0,0,0,273,273,0,430,439,259,252,532,0,0,0,
15,0,0,0,0,0,0,0,0,0,50,0,0,0,35,0,0,0,273,273,0,528,537,423,395,696,0,0,0,
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,273,273,0,658,710,501,421,774,0,0,0,
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,638,773,540,456,813,0,0,0,
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,690,790,610,510,883,0,0,0,
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,577,847,592,524,865,0,0,0,
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,273,273,0,674,706,440,430,713,0,0,0,
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,273,273,0,704,673,445,435,718,0,0,0,
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,273,273,0,648,707,453,440,726,0,0,0,
19.8,0,0,0,0,0,0,0,0,0,50.6,0,0,0,29.6,0,0,0,273,273,0,598,643,460,441,733,0,0,0,
0,0,0,4,0,0,0,0,0,0,50,0,0,0,46,0,0,0,273,273,0,158,184,102,70,375,0,0,0,
0,0,0,4,0,0,0,0,0,0,50,0,0,0,46,0,0,0,273,273,0,159,186,103,70,376,0,0,0,
0,0,0,2,0,0,0,0,0,0,50,0,0,0,48,0,0,0,273,273,0,220,266,129,78,402,0,0,0,
0,0,0,3,0,0,0,0,0,0,50,0,0,0,47,0,0,0,273,273,0,197,209,123,87,396,0,0,0,
0,0,0,3,0,0,0,0,0,0,50,0,0,0,47,0,0,0,273,273,0,198,211,125,87,398,0,0,0,
0,0,0,2,0,0,0,0,0,0,50,0,0,0,48,0,0,0,273,273,0,252,263,112,91,385,0,0,0,
0,0,0,2,0,0,0,0,0,0,50,0,0,0,48,0,0,0,273,273,0,212,230,137,114,410,0,0,0,
0,0,0,2,0,0,0,0,0,0,50,0,0,0,48,0,0,0,273,273,0,214,231,139,115,412,0,0,0,
0,0,0,1,0,0,0,0,0,0,50,0,0,0,49,0,0,0,273,273,0,237,251,155,122,428,0,0,0,
0,0,0,1,0,0,0,0,0,0,50,0,0,0,49,0,0,0,273,273,0,239,253,157,122,430,0,0,0,
0,0,0,0.5,0,0,0,0,0,0,50,0,0,0,49.5,0,0,0,273,273,0,243,258,167,124,440,0,0,0,
0,0,0,0.5,0,0,0,0,0,0,50,0,0,0,49.5,0,0,0,273,273,0,245,261,168,125,441,0,0,0,
0,0,0,0,0,0,0,0,0,2,50,0,0,0,48,0,0,0,273,273,0,223,237,141,69,414,0,0,0,
47.75,0,0,0,0,0,0,0,0,0,47.75,0,0,0,47.75,0,0,0,273,273,0,256,300,117,58,390,0,0,0,
0,0,0,0.5,0,0,0,0,0,4,48,0,0,0,47.5,0,0,0,273,273,0,188,250,115,73,388,0,0,0,
4.4,0,0,20.6,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,70,253,121,-90,394,0,0,0,
4.4,0,0,20.6,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,120,218,170,93,443,0,0,0,
10.2,0,0,14.8,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,250,433,282,120,555,0,0,0,
5,0,0,13,0,0,0,0,0,0,50,0,0,0,32,0,0,0,273,273,0,232,304,235,141,508,0,0,0,
7,0,0,15,0,0,0,0,0,0,50,0,0,0,28,0,0,0,273,273,0,235,288,224,168,497,0,0,0,
5,0,0,13,0,0,0,0,0,0,50,0,0,0,32,0,0,0,273,273,0,237,316,248,167,521,0,0,0,
15.5,0,0,9.5,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,426,565,371,205,644,0,0,0,
10.2,0,0,14.8,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,307,436,305,233,578,0,0,0,
12.5,0,0,12.5,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,419,522,355,294,628,0,0,0,
12.5,0,0,12.5,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,360,517,468,308,741,0,0,0,
20.3,0,0,4.7,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,513,734,494,357,767,0,0,0,
15.5,0,0,9.5,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,507,590,420,364,693,0,0,0,
20.3,0,0,4.7,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,604,708,511,458,784,0,0,0,
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,273,273,0,697,794,613,508,886,0,0,0,
4.95,0,0,0,0,0,0,0,0,9.91,54.5,0,0,0,29.73,0,0,0,273,273,0,158,196,179,135,452,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,273,273,0,352,430,230,64,503,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,273,273,0,329,461,251,132,524,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,273,273,0,333,440,257,188,530,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,273,273,0,277,303,257,227,530,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,273,273,0,348,473,265,189,538,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,273,273,0,288,320,273,239,546,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,273,273,0,348,377,267,220,540,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,273,273,0,343,363,262,239,535,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,273,273,0,345,365,283,242,556,0,0,0,
73,0,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,0,273,273,0,-53,435,139,27,412,0,0,0,
75,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,273,273,0,110,381,156,60,429,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,83,126,117,63,390,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,89,148,125,74,398,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,104,124,103,83,376,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,102,128,108,84,381,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,104,136,115,83,388,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,11,132,116,86,389,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,125,146,117,93,390,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,118,138,122,96,395,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,116,137,116,97,389,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,121,138,117,101,390,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,116,155,126,97,399,0,0,0,
64.8,0,0,0,0,0,0,0,0,35.2,0,0,0,0,0,0,0,0,273,273,0,130,275,200,100,473,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,126,169,142,108,415,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,130,150,129,110,402,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,135,152,129,112,402,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,155,165,145,131,418,0,0,0,
64,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,273,273,0,197,233,204,167,477,0,0,0,
65,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,273,273,0,206,277,222,168,495,0,0,0,
65,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,273,273,0,240,314,265,224,538,0,0,0,
64.4,0,0,0,0,0,0,0,0,35.6,0,0,0,0,0,0,0,0,273,273,0,282,322,293,251,566,0,0,0,
60,0,0,0,0,0,5,0,0,19,0,0,16,0,0,0,0,0,273,273,0,438,502,337,325,610,0,0,0,
60,0,0,0,0,0,9,0,0,19,0,0,12,0,0,0,0,0,273,273,0,181,250,214,190,487,0,0,0,
59,0,0,0,0,0,13.91,0,0,26.93,0,0,0,0,0,0,0,0.16,492,273,0,81,159,111,49,384,219,0,0,
59,0,0,0,0,0,13.91,0,0,26.93,0,0,0,0,0,0,0,0.16,492,273,0,99,171,113,53,386,219,0,0,
58.9,0,0,0,0,0,13.98,0,0,26.95,0,0,0,0,0,0,0,0.17,273,273,0,95,172,127,56,400,0,0,0,
58.9,0,0,0,0,0,13.98,0,0,26.95,0,0,0,0,0,0,0,0.17,273,273,0,133,163,123,94,396,0,0,0,
58.9,0,0,0,0,0,13.98,0,0,26.95,0,0,0,0,0,0,0,0.17,273,273,0,131,168,124,101,397,0,0,0,
59.18,0,0,0,0,0,14.76,0,0,25.9,0,0,0,0,0,0,0,0.16,687,273,0,128,236,186,95,459,414,0,0,
59.18,0,0,0,0,0,14.76,0,0,25.9,0,0,0,0,0,0,0,0.16,687,273,0,133,227,184,96,457,414,0,0,
59.18,0,0,0,0,0,14.76,0,0,25.9,0,0,0,0,0,0,0,0.16,687,273,0,130,224,178,107,451,414,0,0,
58.9,0,0,0,0,0,13.98,0,0,26.95,0,0,0,0,0,0,0,0.17,273,273,0,137,269,217,108,490,0,0,0,
64,0,0,3,0,0,0,0,0,30,3,0,0,0,0,0,0,0,273,273,0,160,220,190,135,463,0,0,0,
56,0,0,10,0,0,0,0,0,34,0,0,0,0,0,0,0,0,273,273,0,248,309,262,244,535,0,0,0,
63,0,0,1.6,0,0,0,0,0,35.4,0,0,0,0,0,0,0,0,273,273,0,84,132,114,69,387,0,0,0,
64,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,273,273,0,211,280,251,193,524,0,0,0,
63.7,0,0,0,0,0,0,0,0,35.8,0,0,0,0,0.5,0,0,0,273,273,0,129,153,131,109,404,0,0,0,
63.5,0,0,0,0,0,0,0,0,35.7,0,0,0,0,0.8,0,0,0,273,273,0,136,158,138,118,411,0,0,0,
63.2,0,0,0,0,0,0,0,0,35.5,0,0,0,0,1.3,0,0,0,273,273,0,159,195,172,130,445,0,0,0,
51.2,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,1173,773,240,109,225,161,39,434,900,500,4,
51.2,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,1173,823,600,159,289,221,86,494,900,550,10,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,723,180,-38,-8,-25,-90,248,900,450,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,723,180,-40,5,-20,-90,253,900,450,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,723,180,-32,25,5,-70,278,900,450,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,723,180,-22,42,26,-54,299,900,450,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,723,180,5,77,60,-28,333,900,450,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,723,180,16,100,77,-8,350,900,450,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,180,60,108,57,22,330,900,550,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,180,73,120,85,26,358,900,550,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,180,86,130,102,37,375,900,550,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,180,89,153,118,50,391,900,550,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,180,104,177,140,65,413,900,550,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,180,116,196,156,77,429,900,550,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,180,126,226,172,98,445,900,550,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,923,180,125,189,125,83,398,900,650,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,923,180,128,193,132,103,405,900,650,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,923,180,138,208,146,112,419,900,650,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,923,180,142,235,162,118,435,900,650,3,
51.2,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,923,180,150,270,177,130,450,900,650,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,138,156,118,104,391,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,163,180,150,138,423,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,573,180,127,140,106,87,379,0,300,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,673,180,121,132,100,88,373,0,400,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,180,215,162,140,435,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,160,168,142,133,415,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,180,182,190,162,151,435,0,550,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,188,256,180,145,453,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,873,180,200,208,172,163,445,0,600,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,180,212,222,195,185,468,0,550,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,973,180,187,200,157,143,430,0,700,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,1173,180,159,167,140,132,413,0,900,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,180,230,240,220,203,493,0,550,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,673,4.8,134,148,110,89,383,0,400,0.08,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,673,15,128,141,102,90,375,0,400,0.25,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,180,256,267,230,222,503,0,550,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,673,30,127,139,102,96,375,0,400,0.5,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,923,180,220,233,193,178,466,0,650,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,673,60,128,140,103,97,376,0,400,1,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,673,180,121,132,100,90,373,0,400,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,923,180,235,270,212,190,485,0,650,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,673,1440,116,127,99,88,372,0,400,24,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,15,140,148,112,103,385,0,500,0.25,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,923,180,250,320,240,202,513,0,650,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,30,138,145,118,108,391,0,500,0.5,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,60,145,154,128,118,401,0,500,1,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,160,167,142,134,415,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,300,167,176,149,139,422,0,500,5,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,600,171,179,151,140,424,0,500,10,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,1200,178,185,158,145,431,0,500,20,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,2880,185,195,165,153,438,0,500,48,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,109,123,87,71,360,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,110,114,83,75,356,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,162,167,144,128,417,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,108,112,81,72,354,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,108,112,81,71,354,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,111,117,84,73,357,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,117,127,92,75,365,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,121,142,100,79,373,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,127,161,110,83,383,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,133,181,119,89,392,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,139,201,129,92,402,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,145,219,138,95,411,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,150,235,150,95,423,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,150,242,154,92,427,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,161,164,147,136,420,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,163,165,148,138,421,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,165,174,153,141,426,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,174,179,158,147,431,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,176,187,163,150,436,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,178,198,174,152,447,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,180,212,180,155,453,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,187,226,189,159,462,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,188,239,198,159,471,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,195,250,203,160,476,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,189,263,211,158,484,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,273,0,25,44,-18,-22,255,900,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,180,100,125,73,48,346,900,550,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,923,180,146,175,123,96,396,900,650,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1223,273,0,152,172,142,125,415,950,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1223,823,180,204,213,178,163,451,950,550,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1223,923,180,206,217,177,161,450,950,650,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,60,80,44,30,317,0,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,573,180,90,101,67,50,340,0,300,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,673,180,82,89,56,43,329,0,400,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,773,180,133,142,117,103,390,0,500,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,823,180,160,166,138,128,411,0,550,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,873,180,180,186,150,143,423,0,600,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,973,180,185,195,145,137,418,0,700,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,1073,180,121,130,93,86,366,0,800,3,
49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1273,273,0,491,507,457,425,730,1000,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,273,0,111.7,139.7,104.6,79.9,377.6,1050,0,0,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,18,98.8,128.6,89.2,60.7,362.2,1050,550,0.3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,180,134,155.2,134.7,110.9,407.7,1050,550,3,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,1800,139.6,158.7,133.1,115.7,406.1,1050,550,30,
50.3,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1323,823,18000,225.3,203.8,177.6,153.4,450.6,1050,550,300,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,30,388,425,350,294,623,900,550,0.5,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,60,425,480,415,375,688,900,550,1,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,120,537,580,496,440,769,900,550,2,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,300,550,590,518,450,791,900,550,5,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,1800,555,570,520,486,793,900,550,30,
50.4,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,273,0,146.4,177.8,124.9,87.4,397.9,900,0,0,
50.4,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,120,267.2,317.4,255.6,190.4,528.6,900,550,2,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,273,0,117.9,152.2,78.7,24.2,351.7,900,0,0,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,120,267.2,315.4,224,161.7,497,900,550,2,
50.8,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,120,73.7,127.1,48.6,1.8,321.6,900,550,2,
51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,120,45.7,94.2,21.3,-8.8,294.3,900,550,2,
50.6,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1173,823,120,267.2,315.4,224,161.7,497,900,550,2,
50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,273,273,0,320,350,295,260,568,0,0,0,
