Ni,Ti,Si,Co,Pd,Mo,Fe,V,Cr,Al,Zr,Nb,Mn,Ta,Cu,Hf,Pt,B,HT-1,HT-2,T,As,Af,Ms,Mf
47,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,925,0,0,-16,1,-23,-45
50,48,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,925,0,0,-6,4,-5,-13
50,48.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,925,0,0,2,8,3,-6
47.5,50,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,925,0,0,3,24,-3,-26
48,50,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,925,0,0,16,26,21,14
50,49.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,925,1000,1,47,35,27,20
48.5,50,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,925,0,0,40,53,30,6
49,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,925,0,0,52,67,44,14
49.5,50,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,925,0,0,62,77,55,17
47,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,950,0,0,55,93,59,15
47,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,950,0,0,57,76,33,14
47,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,950,0,0,79,94,56,42
48.5,51,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,950,850,2,83,103,67,50
50.13,49.5,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,1000,0,0,-76,-53,-112,-152
50.13,49.5,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,1000,0,0,-71,-50,-105,-145
50.13,49.5,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,1000,0,0,-68,-48,-101,-142
50.13,49.5,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,1000,0,0,-62,-44,-93,-132
50.13,49.5,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,1000,850,2,-31,-19,-100,-130
50.13,49.5,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,1000,0,0,-25,-9,-92,-118
50,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,8,42,26,-13
50,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,10,40,27,-13
50,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,12,41,27,-11
50,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,14,41,27,-10
50,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,28,-9,18,40
50,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,22,42,28,-8
50,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1000,0,0,29,45,29,45
48,50,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1000,0,0,234,294,270,203
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,908,932,849,824
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,907,947,862,832
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,922,954,869,836
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,919,963,885,842
0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,0,0,0,926,977,865,830
0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0,0,0,0,939,985,897,840
0,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,958,1003,914,855
0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,0,995,1020,1000,980
0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,0,0,0,0,1001,1041,1019,975
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1010,1044,1014,951
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1039,1046,1015,1011
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1032,1049,964,928
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1030,1050,943,927
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1034,1054,1019,1010
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1031,1054,974,950
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1044,1069,1018,996
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1025,1070,1035,995
0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,1035,1080,1060,1005
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1040,1085,1070,1020
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1084,1067,1029,1015
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1207,1228,1165,1139
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1209,1225,1171,1143
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,1214,1225,1134,1125
0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1213,1226,1148,1134
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1223,1228,1015,1008
0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1213,1232,1165,1147
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1219,1232,1184,1150
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1223,1233,1159,1139
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1223,1238,1167,1156
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1220,1241,1160,1134
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1226,1244,1168,1146
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,908,932,849,824
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,907,947,862,832
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,922,954,869,836
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,919,963,885,842
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,915,963,891,844
0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,0,0,0,926,977,865,830
0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0,0,0,0,939,985,897,840
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,677,773,701,595
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,685,774,692,602
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,680,775,699,595
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,678,778,695,608
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,681,781,703,601
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,855,897,802,767
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,852,904,829,772
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,864,908,820,778
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,863,909,817,775
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,864,913,813,777
0,50,0,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,163,134,119
0,50,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,168,178,171,154
0,50,0,0,43,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,154,185,185,147
0,50,0,0,40,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,188,202,183,150
0,50,0,0,38,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,192,210,209,181
0,50,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,218,171,131
0,50,0,0,42,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,211,231,214,189
0,50,0,0,42,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,227,251,240,215
0,50,0,0,42.5,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,271,273,261,247
0,50,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,240,276,261,229
0,50,0,0,43,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,265,282,275,257
0,50,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,273,292,276,259
0,50,0,0,45.3,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,274,301,296,266
0,50,0,0,45.2,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,283,303,287,269
0,50,0,0,41,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,261,306,286,246
0,40,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,277,305,228,202
0,50,0,0,43.5,0,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,296,306,294,282
0,50,0,0,45.3,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,278,311,299,263
0,54,0,0,41,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,270,319,315,260
0,50,0,0,45.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,289,319,305,276
0,50,0,0,43.7,0,6.3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,307,320,303,294
0,50,0,0,41.5,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,288,334,321,273
0,50,0,0,45.5,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,298,333,311,286
0,50,0,0,43,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,305,333,292,239
0,50,0,0,45.6,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,310,334,315,295
0,50,0,0,44,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,322,336,317,304
0,50,0,0,46,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,327,334,300,307
0,50,0,0,45.8,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,328,343,322,309
0,50,0,0,45.3,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,327,349,331,285
0,50,0,0,45.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,318,349,340,292
0,50,0,0,44,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,317,350,299,294
0,45,0,0,50,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,268,356,347,293
0,50,0,0,45.5,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,332,358,330,298
0,50,0,0,45.6,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,338,359,324,294
0,50,0,0,45.8,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,346,358,349,333
0,50,0,0,46,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,349,361,346,338
0,40,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,353,370,339,324
0,50,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,363,374,360,349
0,50,0,0,45.2,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,362,376,347,291
0,50,0,0,42,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,360,379,370,347
0,40,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,354,379,341,328
0,50,0,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,336,377,364,323
0,40,0,0,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,340,384,366,322
0,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,383,355,333
0,43,0,0,50,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,370,387,365,352
0,50,0,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,404,423,388,376
0,50,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,424,390,374
0,43,0,0,50,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,404,429,386,367
0,50,0,0,43,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,416,440,429,406
0,43,0,0,50,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,434,454,428,407
0,55,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,470,450,410
0,45,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,475,430,380
0,43,0,0,50,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,451,469,421,400
0,50,0,0,47,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,451,480,424,418
0,42,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,482,431,409
0,52.5,0,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,495,460,420
0,50,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,492,454,427
0,40,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,492,428,405
0,50,0,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,677,697,659,649
0,50,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,764,773,708,685
0,50,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,491,502,435,412
0,50,0,0,48,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,492,503,435,411
0,45,0,0,50,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,489,506,462,444
0,44,0,0,50,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,476,508,444,420
0,46,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,511,457,430
0,53,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,514,514,498
0,40,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,559,442,398
0,40,0,0,55,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,488,535,361,410
0,50,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,522,532,484,471
0,49,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,540,485,470
0,50,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,521,540,473,485
0,50,0,0,49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,528,541,484,471
0,50,0,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,545,478,464
0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,550,510,480
0,50,0,0,45,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,534,551,539,524
0,54,0,0,44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,520,573,564,502
0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,577,533,528
0,45,0,0,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,561,579,512,489
0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,584,524,511
0,53,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,584,519,491
0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,610,534,525
0,50,0,0,46,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,590,607,584,580
0,40,0,0,55,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,530,593,438,452
0,55,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,601,539,532
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,908,932,849,824
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,907,947,862,832
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,922,954,869,836
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,919,963,885,842
0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,0,0,0,926,977,865,830
0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0,0,0,0,939,985,897,840
0,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,958,1003,914,855
0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,0,995,1020,1000,980
0,50.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2,0,0,0,0,1001,1041,1019,975
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1010,1044,1014,951
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1039,1046,1015,1011
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1032,1049,964,928
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1030,1050,943,927
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1034,1054,1019,1010
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1031,1054,974,950
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1044,1069,1018,996
0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1025,1070,1035,995
0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,0,1035,1080,1060,1005
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1040,1085,1070,1020
0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1084,1067,1029,1015
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1207,1228,1165,1139
0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,1209,1225,1171,1143
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,1214,1225,1134,1125
0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1213,1226,1148,1134
0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1223,1228,1015,1008
0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1213,1232,1165,1147
0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1219,1232,1184,1150
0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1223,1233,1159,1139
0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1223,1238,1167,1156
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1220,1241,1160,1134
0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1226,1244,1168,1146
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,908,932,849,824
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,907,947,862,832
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,922,954,869,836
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,919,963,885,842
0,45.6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,49.4,0,0,0,0,915,963,891,844
0,40,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,0,0,0,926,977,865,830
0,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,50,0,0,0,0,939,985,897,840
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,677,773,701,595
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,685,774,692,602
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,680,775,699,595
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,678,778,695,608
0,46.7,0,0,12.8,0,0,0,0,0,5,0,0,0,0,0,35.5,0,0,0,0,681,781,703,601
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,855,897,802,767
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,852,904,829,772
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,864,908,820,778
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,863,909,817,775
0,46.3,0,0,4.1,0,0,0,0,0,4.7,0,0,0,0,0,44.9,0,0,0,0,864,913,813,777
0,0,0,0,0,0,0,0,0,17,0,0,10,0,73,0,0,0,900,0,0,76,63,57,36
0,0,0,0,0,0,0,0,0,23.2,0,0,7.9,0,68.9,0,0,0,900,900,0.5,78.1,63.8,74.2,40.5
0,0,0,0,0,0,0,0,0,24.2,0,0,4.1,0,71.7,0,0,0,900,900,0.5,88.6,65.8,62.3,45.4
0,0,0,0,0,0,0,0,0,24,0,0,3.8,0,72.2,0,0,0,900,900,0.5,94.8,72.3,70.8,52.3
0,0,0,0,0,0,0,0,0,22,0,0,6,0,72,0,0,0,900,900,0.5,94,69,72,49
0,0,0,0,0,0,0,0,0,27,0,0,2.3,0,70.7,0,0,0,900,900,0.5,94,68,56,35
0,0,0,0,0,0,0,0,0,23.3,0,0,4.7,0,72,0,0,0,0,0,0,100,62,42,0
0.9,0,0,0,0,0,0,0,0,22.9,0,0,4.9,0,71.3,0,0,0,0,0,0,113,65,20,-20
0,0,0,0,0,0,0,0,0,21.7,0,0,5.9,0,72.4,0,0,0,800,0,0,119,74,107,59
0,0,0,0,0,0,1.1,0,0,23.6,0,0,5,0,70.3,0,0,0,0,0,0,120,65,75,25
0,0,0,0,0,0,0,0,0,21.7,0,0,6.1,0,72.2,0,0,0,800,0,0,132,79,98,59
0,0,0,0,0,0,2.1,0,0,23.6,0,0,4.9,0,69.4,0,0,0,0,0,0,140,85,95,35
0,0,0,0,0,0,0,0,0,16,0,0,10,0,74,0,0,0,900,0,0,97,81,76,59
0,0,0,0,0,0,0,0,0,16,0,0,10,0,74,0,0,0,820,900,0.25,97,84,80,62
0,0,0,0,0,0,0,0,0,26.8,0,0,3.1,0,70.1,0,0,0,900,900,0.5,99,86,65.1,52.9
0,0,0,0,0,0,0,0,0,24,0,0,3.1,0,72.9,0,0,0,900,900,0.5,105.2,83.3,78.2,62.5
0,0,0,0,0,0,0,0,0,27,0,0,2.3,0,70.7,0,0,0,900,900,0.5,114.9,89.3,84.2,59.6
0,0,0,0,0,0,0,0,0,23.6,0,0,3,0,73.4,0,0,0,900,900,0.5,114.2,96,88.1,63.4
0,0,0,0,0,0,0,0,0,25.1,0,0,2.1,0,72.8,0,0,0,900,900,0.5,117,95,98,76.3
0,0,0,0,0,0,2.1,0,0,23.6,0,0,4.9,0,69.4,0,0,0,0,0,0,140,85,95,35
0,0,0,0,0,0,0,0,0,19.5,0,0,8.8,0,71.7,0,0,0,900,900,0.5,123,100,91,69
0,0,0,0,0,0,0,0,0,23,0,0,5.1,0,71.9,0,0,0,0,0,0,146,120,100,122
0,0,0,0,0,0,0,0,0,23,0,0,5.1,0,71.9,0,0,0,900,900,0.5,146,122,122,100
0,0,0,0,0,0,0,0,0,20.9,0,0,6.6,0,72.5,0,0,0,900,900,0.5,152,135,127,106
0,0,0,0,0,0,0,0,0,21.33,0,0,3.72,0,74.95,0,0,0,900,950,0.5,152,139,124,90
0,0,0,0,0,0,0,0,0,23,0,0,0.9,0,76.1,0,0,0,900,900,0.5,155,140,131,108
0,0,0,0,0,0,0,0,0,23.6,0,0,3,0,73.4,0,0,0,900,900,0.5,168.5,132.4,128.2,110.2
0,0,0,0,0,0,0,0,0,25,0,0,3,0,72,0,0,0,0,0,0,200,120,140,80
0,0,0,0,0,0,0,0,0,24.9,0,0,5.4,0,69.7,0,0,0,900,900,0.5,162,144,139,118
0,0,0,0,0,0,0,0,0,22.3,0,0,4,0,73.7,0,0,0,850,0,0,198,158,164,98
0,0,0,0,0,0,0,0,0,24,0,0,3,0,73,0,0,0,850,850,0.16,270,225,230,125
0,0,0,0,0,0,0,0,0,24,0,0,2.5,0,73.5,0,0,0,900,0,0,345,315,210,200
15,0,0,35,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,166,277,64,-36
16,0,0,34,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,386,625,154,-11
16,0,0,34,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,232,345,100,0
15.7,0,0,34.4,0,0,0,0,0,0,49.9,0,0,0,0,0,0,0,0,0,0,215,320,90,25
16,0,0,34,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,281,536,174,61
17.5,0,0,33.1,0,0,0,0,0,0,49.4,0,0,0,0,0,0,0,0,0,0,310,420,150,100
13,0,0,37,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,401,755,298,149
15.2,0,0,25.4,0,0,0,0,0,0,59.4,0,0,0,0,0,0,0,0,0,0,461,550,292,248
20,0,0,30.2,0,0,0,0,0,0,49.8,0,0,0,0,0,0,0,0,0,0,490,570,365,245
20,0,0,30.2,0,0,0,0,0,0,49.8,0,0,0,0,0,0,0,0,0,0,482,629,375,262
20,0,0,30,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,619,883,440,353
21.8,0,0,28.5,0,0,0,0,0,0,49.7,0,0,0,0,0,0,0,0,0,0,605,812,497,370
25.7,0,0,24.4,0,0,0,0,0,0,49.9,0,0,0,0,0,0,0,0,0,0,700,950,615,480
25,0,0,25,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,700,950,620,480
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,50,0,0,0,25,0,0,0,0,0,0,146,170,147,123
20,0,0,0,0,0,0,0,0,0,50,0,0,0,30,0,0,0,0,0,0,144,168,155,124
15,0,0,0,0,0,0,0,0,0,50,0,0,0,35,0,0,0,0,0,0,140,167,156,125
10,0,0,0,0,0,0,0,0,0,50,0,0,0,40,0,0,0,0,0,0,135,166,158,125
5,0,0,0,0,0,0,0,0,0,50,0,0,0,45,0,0,0,0,0,0,132,165,160,128
5,0,0,0,0,0,0,0,0,0,50,0,0,0,45,0,0,0,0,0,0,341,353,155,151
